question,answer,score,score2,title,state,link
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.3239409625530243,0.097235269844532,CBC Spouses Performing Arts Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,West Texas County,0.4211722910404205,0.4629623591899872,Community Foundation of West Texas Scholarships,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/community-foundation-of-west-texas-scholarships
Where should be the residential address or the state of the applicant?,Port Aransas,0.2015974521636963,0.1528958827257156,E.J. Lund Research Scholarship Awards in Marine Science,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/e-j-lund-research-scholarship-awards-in-marine-science
Where should be the residential address or the state of the applicant?,Parker or Tarrant County,0.1781640201807022,0.2871294021606445,Eddleman-McFarland Scholarships,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/eddleman-mcfarland-scholarships
Where should be the residential address or the state of the applicant?,North Texas,0.214217334985733,0.0820776373147964,Energy Engineering Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/energy-engineering-scholarship
Where should be the residential address or the state of the applicant?,Texas,0.8715565800666809,0.7279743552207947,Federation of Houston Professional Women Educational Foundation,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/federation-of-houston-professional-women-educational-foundation
Where should be the residential address or the state of the applicant?,Texas,0.7521509528160095,0.3209886848926544,Hill County Master Gardener Scholarship in Horticultural Studies,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/hill-county-master-gardener-scholarship-in-horticultural-studies
Where should be the residential address or the state of the applicant?,Dallas-Fort Worth,0.5303367972373962,0.6792030334472656,Kappa Zeta's Juanita Buchanan Undergraduate Academic Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/kappa-zetas-juanita-buchanan-undergraduate-academic-scholarship
Where should be the residential address or the state of the applicant?,Texas,0.876923680305481,0.1609975844621658,Kenneth H. Ashworth Fellowship Program,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/kenneth-h-ashworth-fellowship-program
Where should be the residential address or the state of the applicant?,southeast Texas,0.1670344769954681,0.1731967628002166,PRSA Houston Scholarships,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/prsa-houston-scholarships
Where should be the residential address or the state of the applicant?,Texas,0.9277670979499816,0.349979043006897,Stephen Rice Memorial Fund Scholarship for GLBT Media,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/stephen-rice-memorial-fund-scholarship-for-glbt-media
Where should be the residential address or the state of the applicant?,Texas,0.4943664073944092,0.1901357173919677,Texas - UK Award,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-uk-award
Where should be the residential address or the state of the applicant?,Texas,0.4812164604663849,0.201436161994934,Texas Educational Aide Exemption Program,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-educational-aide-exemption-program
Where should be the residential address or the state of the applicant?,Texas,0.3389211297035217,0.0850151181221008,Texas Educational Opportunity Grant Program (TEOG),Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-educational-opportunity-grant-program-teog
Where should be the residential address or the state of the applicant?,Texas,0.2238224893808365,0.3585787415504455,TEXAS Grant Program,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-grant-program
Where should be the residential address or the state of the applicant?,Texas,0.5651088953018188,0.1149435639381408,Texas Public Educational Grant Program (TPEG),Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-public-educational-grant-program-tpeg
Where should be the residential address or the state of the applicant?,Texas residents,0.313660591840744,0.1970082819461822,Texas Tuition Equalization Grant Program (TEG),Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/texas-tuition-equalization-grant-program-teg
Where should be the residential address or the state of the applicant?,"Pennsylvania, Delaware, or Southern New Jersey",0.6776887774467468,0.7415136694908142,The Luther and Mary Ida Vandross Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/the-luther-and-mary-ida-vandross-scholarship
Where should be the residential address or the state of the applicant?,Texas,0.5112573504447937,0.1720548421144485,TxDOT Conditional Grant Program,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/txdot-conditional-grant-program
Where should be the residential address or the state of the applicant?,"Hidalgo, Starr or Cameron County",0.2327011674642563,0.3586557507514953,VAMOS/UTRGV Scholarship,Texas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/texas/vamos-utrgv-scholarship
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.3239409625530243,0.097235269844532,CBC Spouses Performing Arts Scholarship,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.3239409625530243,0.097235269844532,CBC Spouses Performing Arts Scholarship,Vermont,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/vermont/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,Vermont,0.3182839155197143,0.0982229933142662,Richard T. Gates Engineering and Technology Endowed Challenge Scholarship,Vermont,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/vermont/richard-t-gates-engineering-and-technology-endowed-challenge-scholarship
Where should be the residential address or the state of the applicant?,Caledonia County,0.7260474562644958,0.1343767344951629,VSAC Taigh Scholarship,Vermont,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/vermont/vsac-taigh-scholarship
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.3239409625530243,0.097235269844532,CBC Spouses Performing Arts Scholarship,"Virgin Islands, U.S.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virgin-islands-u-s/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,"Pennsylvania, Delaware, or Southern New Jersey",0.6776887774467468,0.7415136694908142,The Luther and Mary Ida Vandross Scholarship,"Virgin Islands, U.S.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virgin-islands-u-s/the-luther-and-mary-ida-vandross-scholarship
Where should be the residential address or the state of the applicant?,Bedford town or county,0.6355919241905212,0.3481660187244415,BPW Virginia Ruff Scholarship for Continuing Education,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/bpw-virginia-ruff-scholarship-for-continuing-education
Where should be the residential address or the state of the applicant?,a CBC member’s district,0.3239409625530243,0.097235269844532,CBC Spouses Performing Arts Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/cbc-spouses-performing-arts-scholarship
Where should be the residential address or the state of the applicant?,Virginia,0.1407787352800369,0.1588642001152038,Cybersecurity Public Service Scholarship Program,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/cybersecurity-public-service-scholarship-program
